id,description
48655,Up To 50% off on Designer Cushions Cover
48656,Get Flat 30% Off on Designer Cushions Cover
48657,Get 30% Discount on Footwear For Women
48658,Up To 20% discount + Free Shipping on products listed at landing page.
48659,"Up to Rs.2000 off on Activities, Flights & Hotels (For  American Express Card users only. only on Tuesday)"
48660,Get Rs.700 Cash back on  Domestic Roundtrip Flights (On Payment via SimplyCLICK SBI Card Credit Cards only)
48661,Avail Up to Rs.1200 discount on Domestic Flights (On Payment via HSBC Bank Credit Cards only)
48662,Get Up to 50% discount on NH7 Weekender Early Bird Sales
48663,Evening Relaxwear Apparels Starting for just Rs.299
48664,Nightwear Offer All products under Rs.399
48665,Nightwear Offer Everything under Rs.499
48666,Everyday Bras at Rs.99 only
48667,Nightwear Offer Max. price of Rs.299
48668,Panties Offer Rs.79 only
48669,Pajamas Offer Starts @ Rs.299
48670,Nightwear Offer All products under Rs.599
48671,Get Up To 70% Discount on Shorts
48672,Designer Lehengas Everything under Rs.1499
48673,Home Decor Products Starting from just Rs.349
48674,Ethnic Fashion Apparels Starting @ Rs.370
48675,Ready For School - Get Upto Rs.23000 off on MacBook
48676,Skullcandy Grind Bluetooth Headphones for just Rs.5499
48677,Deal Of The Day - Lenovo Laptop Rs.20490 only
48678,HP Notebook for Rs.34990 only
48679,Acer Notebook Aspire ES1-521 just Rs.21999
48680,"Good Life Fest - 8 Lucky Customers Win A Car on Washing MAchine, Air Purifier And More"
48681,The Lowest Price Challenges on Best Buy At Croma
48682,SuperPro Laptops Starts @ Rs.53190
48683,Best Reboxed Deals on products listed at landing page
48684,Get 7% off on products listed at landing page (Max. discount of Rs.3000)
48685,Get Upto 50% off on Men's Shoes
48686,Up to 30% OFF on Women's Shoes
48687,"Get Upto 40% Off on Men's activewear, shoes and accessories"
48688,"Up To 50% OFF on Michael Kors, Coach, Mario Valentino & More Brand Handbags"
48689,Blindfold Sale - lenovo-G50-45 Offer just Rs.20490
48690,Blindfold Sale - Avail Rs.3000 Points Back + Extra 5% Cash Back on Koryo 39 inches HD Ready LED TV (Extra Cashback on Payment via ICICI Credit/Debit Cards only. Max. cashback of Rs.1500)
48691,Blindfold Sale - Flat Rs.3000 Point Back + Additional 5% Cash Back on LG Fully Automatic Washing Machine (Extra Cashback on Payment via ICICI Credit/Debit Cards only. Max. Rs.1500 cashback will be applied)
48692,"Get Additional 5% cash back + Upto 3000 Payback Points on Apple iPhone 5S 4 Inches (Space Grey, 16 GB. on order-value of minimum Rs.15000. Maximum cashback of Rs.1500)"
48693,Blindfold Sale - Get Up to 50% discount on All electronic Products
48694,Printed Scarves For Women Starting for Rs.400
48695,Summer Dresses Starts for just Rs.650
48696,CIAZ Collection Sofas Starts @ just Rs.7797
48697,Avail 50% OFF on Beds And Wardrobe Furniture
48698,"15% Off on Nursery (On order of Rs.3000 and above. Not on  Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa & Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party, Bio Oil, BeCool, Btwin, Alex Daisy, Jane, Chicco, Enfagrow and Wudplay)"
48699,"Avail Flat 15% Discount on Toys and Gaming (On minimum shopping of Rs.750. Max. once per user. Max. Rs.800 discount is allowed. Not on Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa & Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party, Bio Oil, BeCool, Btwin, Alex Daisy, Jane, Chicco, Enfagrow and Wudplay)"
48700,"Get Flat 15% discount on Baby Gear (Not on Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa & Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party, Bio Oil, BeCool, Btwin, Alex Daisy, Jane, Chicco, Enfagrow and Wudplay)"
48701,Get 20% off on Feeding and Nursing
48702,"Flat 10% OFF on Diapering Essentials (Not on  Baby Diapers and the brands Charlie Banana, Flamingo, Foscam, Kadam Baby, MadRat, Melissa & Doug, Motorola, Pinehill, Speedo, Tupperware, Wanna Party, Bio Oil, BeCool, Btwin, Alex Daisy, Jane, Chicco, Enfagrow and Wudplay)"
48703,Toy Fest - Upto 80% Off on Top Brand Toys
48704,10 MINUTES SALE @ 10 AM - 35% Discount on Diapers (Max. Rs.350 cashback is applicable)
48705,"Get Rs.400 discount on Premium Store (On order of min. Rs.1100. Max. once per user. Not on Diapers, Combos, Bottles & Accessories and Formula & Supplements)"
48706,Micromax Televisions Starts at just Rs.9489
48707,Micromax Canvas P680 for Rs.7299 only
48708,Micromax Laptops at just Rs.18990
48709,Up to Rs.5000 Discount On Exchange + Additional Rs.5000 Discount On Yatra ecash on Micromax Ignite Laptop
48710,Canvas Nitro 2 at just Rs.5999
48711,Flat 30% Discount on LED Bulbs
48712,Up to 50% Off on Car And Bike Accessories
48713,Up to 50% discount on Micromax LED TV (Upto Rs.20000 Off on Exchange)
48714,Exciting Offers - Upto Rs.1500 discount On Exchange on Micromax Smart Phones
48715,HP APU Quad Core A8 Notebook just at Rs.23990
48716,Vega T-Comfort Trimmer For Men for just Rs.849
48717,"Avail Flat 35% Off on Fiction, Self-help, Academic And More Books"
48718,JBL Headphone for Rs.799 only
48719,"Earrings, Necklaces, Bracelets Max. price of Rs.199"
48720,Men's Clothing And More Starts from Rs.249 only
48721,Laptop Skins for Rs.149 only
48722,"10,000 mAh Power Banks Rs.679 only"
48723,My Shaldan Car Freshners just Rs.199
48724,"Avail Up To 40% Off on Brut, Nivea And More Body Care Products"
48725,32 Inch Televisions Starting at Rs.13990
48726,Wedding Anniversary Gifts Starts for Rs.499
48727,Fresh Flowers For Birthday Gifts Starts from Rs.399 only
48728,Rakhi With Chocolates Rs.299 onwards
48729,Rakhi With Sweets Starting from Rs.499 only
48730,Rakhi With Decorative Thali Starts @ Rs.799 only
48731,Rakhi For Brother Starts at just Rs.169
48732,Kids Rakhi Starts from Rs.149
48733,Avail 15% discount on Min. Purchaase of Rs.1000
48734,Personalised Mugs For Gifting Starting for Rs.349
48735,Teddy Bears For Gifting Starting at just Rs.449
48736,15% Discount on All Rakhi Gifts
48737,15% discount on Friendship Day Gifts
48738,15% OFF on Rakhi Pooja Thali
48739,Avail Flat 15% OFF on Rakhi with Sweets
48740,Get 15% off on Rakhi Personalized Gifts
48741,Avail Flat 10% Discount on Lip-Smacking Dishes
48742,Up To 67% discount on Lifestyle Clocks
48743,Get Up To 36% OFF on Barware Products
48744,Avail Up To 30% off on Recipes Books
48745,Get Up To 67% OFF on Artifacts & Showpieces
48746,Get Up To 50% discount on Motorola Smartphones
48747,Emirates Flights Starting for Rs.3700 (Travel Till 11th August'16)
48748,"July Best Seller - Get Up To 89% OFF on Mobiles, Mobile Accessories, Laptops And Laptops Accessories"
48749,WOW Deal - Nokia N73 Mobile for Rs.1299 only
48750,Friend Ship Day Offer - Gift Items Starting from Rs.70
48751,Rakhi Gifts Starts for just Rs.100
48752,Upto 25% Discount on Weight Gainer Products
48753,Get Up to 68% discount on Omega 3 Products
48754,Get Flat 55% Discount on High Protein Kit
48755,Avail Up To 30% discount + Additional 10% discount on Selected Multivitamins Products
48756,India's Favorite Health Destination on Helthkart Products
48757,Free Micronized Glutamine on Muscle Blaze Products
48758,Get Up To 67% off on Garcinia Products
48759,Extra 10% Off on Organic Foods
48760,Launch Offer - Get 50% discount on Healthkart Protein
48761,Hidesign Stationery Starts for Rs.995
48762,"Classics Bags Starts from Rs.3,895 only"
48763,"Work Wear Bags Collections Starting for just Rs.3,995"
48764,Up To 30% Off on Women's Sunglasses
48765,"Nashware Nicer Dicer 11 In 1 & Fruit, Vegetable Juicer Combo Rs.876 only"
48766,Cook & Serve Set By Ideale at Rs.999 only
48767,Kawachi Magic Wash Floor Cleaning 360 Degree Spin Mop at Rs.849 only
48768,K Decor 5.5 L Cleaning Magic Mop Combo at just Rs.807
48769,Home Cotton Waterproof Mattress Protector just Rs.781
48770,Youthful Forever Anti-Ageing Regime Kit By VLCC just Rs.849
48771,Get Additional 15% discount on Sports Shoes
48772,101 Hour Sale - Get Up to 30% off on Hotel Booking
48773,Single Beds Rs. 5490 onwards
48774,Leatherette Sofa Sets Starts for Rs. 6990
48775,Sofa Sets Starting @ Rs. 4290
48776,Get Flat 50% OFF on Decor Lounger Sofa Black
48777,Up To 68% OFF on Home Decor Products
48778,48% discount on Calino Bedroom Sets
48779,"Recliners Offer Starts @ Rs. 14,290"
48780,Queen Beds Rs. 6990 onwards
48781,"Sofa cum Beds Starting for Rs. 10,490 only"
48782,Flat 60% Discount on Plaza TV Unit
48783,Shoe Racks Starting at Rs. 2490
48784,Bookshelves Offer Starts from Rs. 1290
48785,Up To 71% Off on Computer And Offices Tables
48786,50% off on King Bed Mattress
48787,Get Flat 50% off on 4 Door Wardrobes
48788,25% Discount + Additional 25% Cash-back on Beauty Services
48789,Avail 5% off on All Accessories on Rs.1000
48790,Flat 55% Off on Payment Via Amazon
48791,Up To 40% off on Machine Work Kurtis For Women
48792,Avail Up To 35% OFF on Palazzo Suits For Women
48793,Up To 35% off on Casual Suits
48794,Up to 70% Discount + Extra 10% Discount on Selected Products
48795,Up to 65% Discount on Branded External Hard Drives
48796,Apparel Sale - Get Up to 80% discount on Mens And Women's Apparels
48797,Best Price - Camera Lenses Starts at Rs.195
48798,Asus Mobiles Starting from Rs.7949 only
48799,Up To 70% OFF on Women Fashion Products listed at landing page
48800,Upto 70% off on products listed at landing page
48801,Avail Flat 25% Off on shopping of Rs.1999+ (For HDFC Bank users only)
48802,Get Flat Rs.650 Off on all products (On minimum purchase of Rs.1999. on Payment via HDFC bank Netbanking only)
48803,Flat 25% discount on min. order-value of Rs.1999 (For YES Bank users only)
48804,Avail Flat 25% discount on order of Rs.1999+ (For Axis Bank Bank users only)
48805,Designer Kurtis Starts @ Rs.435
48806,Designer Jewellery Starts for just Rs.912
48807,"Designer Dresses For Women Starting @ just Rs.2,940"
48808,Women's Espadrilles Footwear Starts @ Rs.695 only
48809,Cold Shoulder Tops For Women's Starts from Rs.660 only
48810,Women's Cardigans & Pullovers Starting from Rs.350 only
48811,Women's Lingerie & Sleepwear Starts for just Rs.105
48812,Men's T-Shirts & Polo Shirts Starts at just Rs.180
48813,Men's Jog Pants Starting @ Rs.360 only
48814,Men's Jeans Starts for Rs.450
48815,Men's Hoodies & Sweatshirts Starts from Rs.300 only
48816,Tasselled Sandals For Women's Starting at Rs.390
48817,Novelty Accessories For Women's Starts at just Rs.60
48818,Men's Summer Shoes Max. price of Rs.150
48819,The Boho Dresses For Women Starting at Rs.450
48820,Men's All Products In White Starting from just Rs.60
48821,Men's Shoes In Camo Green Starts for just Rs.250
48822,Get Flat Rs.200 discount on contact lenses (On min. shopping of Rs.1500)
48823,Rs.1500 off on Progressive Lenses
48824,2 Vincent Chase Sunglasses at Rs.1499 only
48825,Avail Flat 50% off on Branded 2nd Premium Eye Glasses
48826,6 Aqualens just for Rs.499 (Also Buy 1 At Rs.149 And Buy 2 At Rs.199)
48827,50% Discount on 2nd Eye Glasses
48828,Parents Day Offer - Free Bifocal Lenses on Eyeglasses (On spending Rs.2495 and above)
48829,Get Extra Rs.300 Discount on Contact Lenses (On order of Rs.2000+)
48830,Freshlook Color Lenses Rs.495 only
48831,Buy 2 Vicent Chase Eyeglasses just Rs.1799
48832,Rs.60 OFF on Bus Tickets (On Min. Booking of Rs.600)
48833,Get Flat Rs.121 off on  Bus Tickets (On Min. Booking of Rs.1500)
48834,Get Flat Rs.222 discount on Bus Tickets (On Min. Booking of Rs.3000)
48835,Bags For Women Starts from Rs.590 only
48836,Flat 50% OFF on Wedding Collection Of Footwear For Women
48837,"FitFlop Footwear For Women;s for just Rs.5,300"
48838,"Davinchi Footwear For Men Starting from just Rs.2,990"
48839,Get Flat Rs.400 discount on Min. Purchase of Rs.3000
48840,Refer & Earn Up To Rs.1000 on Inviting friends to install & add money on the MobiKwik App
48841,Get RAJNI Special: 400% Cash-Back to 400 lucky users! on Min. Payment of Rs.10 (Maximum Rs.200 cashback is allowed. Not on minors and residents of Tamil Nadu)
48842,Rakhi Collections Starting at Rs.195
48843,Cakes Offer Starting for just Rs.495
48844,Flowers Offer Starts from Rs.399
48845,Chocolates Offer Starting for just Rs.245
48846,Gifts Products Starts for Rs.245 only
48847,Rakhi Hampers Starting at Rs.445
48848,Gifts For Kids Starting @ just Rs.195
48849,Return Gifts For Sisters Starting for Rs.195 only
48850,Gifts For Brothers Starts from Rs.295 only
48851,Rakhi  With Cakes Starting for Rs.799
48852,"Rakhi To Abroad Starting @ just Rs.1,195"
48853,Same Day Rakhi Delivery Rs.495 onwards
48854,Rakhi  With Flowers Starts for just Rs.495
48855,Get 70% Discount on Boy's Apparels & Accessories
48856,Up To 70% Discount on Leather Footwear
48857,Flat 70% off on Women's Apparels & Accessories
48858,Flat 70% Discount on Girls Apparels & Accessories
48859,Get 70% off on Men's Apparels & Accessories
48860,Up To 73% discount on Wallets
48861,Handbags Offer Starts for Rs.109
48862,Flat Rs.2000 discount on Footwear For Men
48863,Earring Offer Starting @ just Rs.99
48864,Get Up To 60% OFF on Nike Sportswear
48865,Avail Up To 80% OFF on Sunglasses
48866,Get Up To 65% OFF on All Linen Collections
48867,Buy 1 Get 1 Free on SuperSonic Insect & Pest Repellent
48868,Get Flat 50% Off on New Portable Automatic Car Washer
48869,Complete Body Massager Starting from Rs.1499
48870,Get Up To 70% Discount on Kitchen Storage Products
48871,Get Flat Rs.1000 Off on Independence Day Long Weekend (On Min. Booking of Rs.7000)
48872,Connaught Place Restaurants Starts at just Rs.326
48873,Avail Rs.500 off on Hotel  Booking of Rs.3500+
48874,Get Flat Rs.1000 Discount on Hotel Booking (On Min. Booking of Rs.7000)
48875,Hotels in Rajasthan Starts for just Rs.899
48876,Laurels West Blue Men's Wallet Rs.149 only
48877,Laurels West Black Men's Wallet just at Rs.149
48878,Combo Of USB Fan And USB Led Light at just Rs.89
48879,Combo Of Bike Cover + Biker Rain Suit just Rs.349
48880,Get Flat 30% Off + Additional 25% Off on Hotel Bookings
48881,Get 25% Discount on Hotel Bookng (On Min. Booking of Rs.999. Max. 3 times per user. Max. Rs.15000 discount is applicable)
48882,Get 25% Off + Extra 20% Cash-Back on Hotel Bookings (20% Cashback in Freecharge Wallet)
48883,Avail 35% off + Extra 20% OYO Money Cash-back on Min. Hotel Bookings of Rs.999 (Maximum discount of Rs.1500 can be availed)
48884,Monsoon Sale - Get 40% off on Min. Booking of Rs.999 (Maximum discount of Rs.1500)
48885,Get Flat 25% off on Hotel Booking Across India
48886,3% cash back on Reliance Energy bill Payment (Maximum Rs.350 cashback is applicable)
48887,Up To 50% Discount on Women's Apparels
48888,Avail Up To 25% Off on Designer Anarkali Suits
48889,Women's Sarees & Suits Starting for Rs.795
48890,Tunics & Kurtis Starting at Rs.495
48891,Party Wear Saree starting just for Rs.645
48892,Patiala Suits For Women Starting At just Rs.4895
48893,Bollywood Collection Apparels Starting @ Rs.745 only
48894,Sweatshirts For Men just Rs.770
48895,Mintwud Furniture Items Starting @ just Rs.799
48896,The Happy Independence Sale - Get Flat 50% discount on products listed at landing page
48897,Buy Any 2 Medium or Personal Pan Pizza just @ Rs.199
48898,All Women's Shapewear for Rs.599 only
48899,End Of SeasonSale - Get Flat 40% off on all products
48900,Extra 20% Discount on Women's Innerwear
48901,30% Discount on any 2 Active Women's Wear
48902,Pick 2 Panties just for Rs.499
48903,Get 30% discount on purchase of any 2 products from Activewear/ Workout collection
48904,"End Of Season Sale on Women's Lingerie, Nightwear And More"
48905,Happy Friendship Day - Get Upto 57% off on all products
48906,Get Additional 5% Discount on Promotional Gfits
48907,20% Discount on Personalized Parker Pens
48908,Flat 50% OFF on all products (On purchase of Rs.300+)
48909,Up to 57% discount on products listed at landing page
48910,Flat 30% off on all products
48911,Men Shirts Starts @ just Rs.799
48912,Get Up To 10% off on MERIT-VCO Skin and Body Care
48913,The Body Shop Sale - 20% off on Any 3 Bodycare Products
48914,Avail Extra 15% discount on all products (On spending minimum Rs.1500. Using Mobile App only)
48915,10% cash-back on Bus Bookings (Only for Freecharge wallet users)
48916,Get Marvel Discounticial VR Headsets Starting for Rs.550
48917,Xcess X499 Gem B Mobile Phone just at Rs.599
48918,99 Ka Maal -  Offer Everything below Rs.999
48919,48% discount on Homemate Stainless Steel Cloth Stand And Drying Rack
48920,Rs.600 Discount on Electronics
48921,Get Extra Rs.600 discount on Micromax Canvas 2 Colours A120
48922,Get Rs.300 Off on Min. Purchaase of Rs.999
48923,51% discount on Luxury Perfumes
48924,Avail Up To 60% discount on Refurbished Laptops
48925,Q Reach Smart Phone just at Rs.4444
48926,Laat Saab Wala Fashion - Travel And Luggage + Extra 5% OFF Max. price of Rs.499 (Extra Off on Payment via HDFC Bank Credit Cards only. Rs.100 Off on PAYZAPP Wallet)
48927,Get Flat 80% Discount + Additional 10% Discount on Sports And Health Products
48928,VR Virtual Reality 3D Headset With Remote Controller for Rs.599 only
48929,Super Saver Bazaar Starting for just Rs.15
48930,Avail 66% OFF + Additional 15% OFF on Women's Apparel
48931,Philips SHS390 Neckband Headphones just at Rs.329
